Channel,Frequency,Power
AF3,39.68615540369527,391058.20252512954
AF3,39.69695435754661,227138.47699070798
AF3,39.70775331139796,90547.58331000128
AF3,39.7185522652493,403832.298647102
AF3,39.72935121910065,236757.77244784372
AF3,39.74015017295199,419044.80752653186
AF3,39.75094912680334,235743.48644816523
AF3,39.761748080654684,18735.974209606637
AF3,39.77254703450603,135854.3463187588
AF3,39.783345988357375,68776.97749172647
AF3,39.794144942208725,168203.83091763864
AF3,39.80494389606007,76089.72483615059
AF3,39.81574284991141,346829.1150643102
AF3,39.82654180376276,362393.04093643377
AF3,39.8373407576141,96769.70779448067
AF3,39.84813971146545,43735.837743956756
AF3,39.85893866531679,68295.259957155
AF3,39.86973761916814,39105.552962422254
AF3,39.880536573019484,206867.43195218075
AF3,39.89133552687083,49548.07097223762
AF3,39.902134480722175,20674.837290756564
AF3,39.912933434573524,274927.04983482516
AF3,39.92373238842487,137357.8866364828
AF3,39.934531342276216,1148261.5647732883
AF3,39.94533029612756,14381.861283039501
AF3,39.95612924997891,152754.81468077912
AF3,39.96692820383025,30041.35147157974
AF3,39.9777271576816,59612.951931009426
AF3,39.98852611153294,161712.66263195928
AF3,39.99932506538429,8858.916507291366
AF3,40.01012401923563,100537.70170200572
AF3,40.02092297308698,456340.59845832584
AF3,40.031721926938324,142961.1766198403
AF3,40.042520880789674,129445.66613230875
AF3,40.053319834641016,93983.08115669596
AF3,40.064118788492365,155163.7254219083
AF3,40.07491774234371,6535.46489827205
AF3,40.08571669619506,159413.0244651136
AF3,40.0965156500464,64222.93528311994
AF3,40.10731460389775,265967.00954230974
AF3,40.11811355774909,455.90316215370564
AF3,40.12891251160043,690779.2113482021
AF3,40.13971146545178,170123.69668253599
AF3,40.150510419303124,15523.001735520944
AF3,40.161309373154474,141946.10146321452
AF3,40.172108327005816,50787.01812615466
AF3,40.182907280857165,23174.24096273932
AF3,40.19370623470851,5764.393482856985
AF3,40.20450518855986,35546.73165737902
AF3,40.2153041424112,489122.57997566456
AF3,40.22610309626255,463776.5639872439
AF3,40.23690205011389,149693.98798388685
AF3,40.24770100396524,122677.24365846917
AF3,40.25849995781658,40499.97998750307
AF3,40.26929891166793,25582.732377762735
AF3,40.280097865519274,30963.288817481
AF3,40.29089681937062,28476.21845488696
AF3,40.301695773221965,23994.57457899298
AF3,40.312494727073314,56965.232887083075
AF3,40.32329368092466,101645.56520466346
AF3,40.334092634776006,151709.11713815128
AF3,40.34489158862735,4543.698817914227
AF3,40.3556905424787,38495.13623768893
AF3,40.36648949633004,132888.3755240389
AF3,40.37728845018139,143159.79904594817
AF3,40.38808740403273,141066.3979971808
AF3,40.39888635788408,50269.979900419654
AF3,40.40968531173542,312697.5190222327
AF3,40.42048426558677,63304.15891665032
AF3,40.431283219438114,187619.5573309964
AF3,40.44208217328946,89080.67727644053
AF3,40.452881127140806,130936.01914987815
AF3,40.46368008099215,241796.0326992361
AF3,40.4744790348435,313625.4006314103
AF3,40.48527798869484,39915.48659901342
AF3,40.49607694254619,182821.26471062427
AF3,40.50687589639753,113357.14694740149
AF3,40.51767485024888,48258.471343297366
AF3,40.52847380410022,126595.09705980006
AF3,40.53927275795157,72462.41167086727
AF3,40.550071711802914,56420.228944881914
AF3,40.560870665654264,205393.17229269163
AF3,40.571669619505606,47051.47053290219
AF3,40.582468573356955,66100.71986957504
AF3,40.5932675272083,303754.5107236755
AF3,40.60406648105965,443383.7875446862
AF3,40.61486543491099,243745.52711820186
AF3,40.62566438876234,204911.06067758516
AF3,40.63646334261368,61261.03050803848
AF3,40.64726229646503,68911.08453503743
AF3,40.65806125031637,344411.26249597565
AF3,40.66886020416772,4919.1375724424925
AF3,40.679659158019064,205358.25401000632
AF3,40.69045811187041,117392.45812009493
AF3,40.701257065721755,28444.02867260242
AF3,40.712056019573104,336100.54921091016
AF3,40.72285497342445,82359.3723608098
AF3,40.733653927275796,357091.1531369573
AF3,40.74445288112714,199814.3992432075
AF3,40.75525183497849,5248.859417815381
AF3,40.76605078882983,106423.84749575051
AF3,40.77684974268117,2717.05104543484
AF3,40.78764869653252,461103.2518167709
AF3,40.798447650383864,59684.36184115866
AF3,40.80924660423521,93093.28995665858
AF3,40.820045558086555,74151.78960610175
AF3,40.830844511937904,23728.286914436263
AF3,40.84164346578925,8622.189688575201
AF3,40.852442419640596,354939.8751035582
AF3,40.86324137349194,57222.1300098545
AF3,40.87404032734329,327149.86293603346
AF3,40.88483928119463,18671.72906409734
AF3,40.89563823504598,443841.5742164779
AF3,40.90643718889732,59362.42513664827
AF3,40.91723614274867,16369.611717192725
AF3,40.92803509660001,24308.98069193745
AF3,40.93883405045136,160772.70871943032
AF3,40.949633004302704,54836.70318043813
AF3,40.960431958154054,272170.54399240215
AF3,40.971230912005396,47940.928347404144
AF3,40.982029865856745,212954.5063022534
AF3,40.99282881970809,171778.66529400751
AF3,41.00362777355944,221601.29790500304
AF3,41.01442672741078,96161.6354939214
AF3,41.02522568126213,194983.96832013415
AF3,41.03602463511347,110217.86233024184
AF3,41.04682358896482,202203.3331325202
AF3,41.05762254281616,185016.19495324968
AF3,41.06842149666751,402813.65549664246
AF3,41.079220450518854,117282.04121876889
AF3,41.090019404370196,395640.2600384022
AF3,41.100818358221545,46124.03438549739
AF3,41.11161731207289,464608.4614760313
AF3,41.12241626592424,61860.35251882268
AF3,41.13321521977558,17691.696002841076
AF3,41.14401417362693,410103.3733195641
AF3,41.15481312747827,2180.267297379286
AF3,41.16561208132962,115155.3980325513
AF3,41.17641103518096,32155.142135860384
AF3,41.18720998903231,63235.30362668672
AF3,41.198008942883654,10781.139657377209
AF3,41.208807896735,60496.721444780946
AF3,41.219606850586345,16776.399688526588
AF3,41.230405804437694,96703.97547175444
AF3,41.24120475828904,117812.46581686946
AF3,41.252003712140386,70856.78125897373
AF3,41.26280266599173,115829.26755337877
AF3,41.27360161984308,111959.17170851333
AF3,41.28440057369442,25708.86976503266
AF3,41.29519952754577,72617.26677345905
AF3,41.30599848139711,83812.24427781574
AF3,41.31679743524846,70316.84285657865
AF3,41.3275963890998,219985.5281766355
AF3,41.33839534295115,118466.06474388021
AF3,41.349194296802494,47059.85785951109
AF3,41.359993250653844,307473.01010419085
AF3,41.370792204505186,138370.0212013294
AF3,41.381591158356535,162442.3229920594
AF3,41.39239011220788,119832.1423747799
AF3,41.40318906605922,45279.756006243704
AF3,41.41398801991057,240653.21709596843
AF3,41.42478697376191,129830.90908642326
AF3,41.43558592761326,225391.5426134359
AF3,41.4463848814646,15192.26894816394
AF3,41.45718383531595,81094.98647450573
AF3,41.467982789167294,27658.086760390135
AF3,41.478781743018644,20405.57709062834
AF3,41.489580696869986,8593.021019151836
AF3,41.500379650721335,10971.428769201975
AF3,41.51117860457268,74747.65104040974
AF3,41.52197755842403,40571.460866748275
AF3,41.53277651227537,172520.15238884703
AF3,41.54357546612672,33863.220652110416
AF3,41.55437441997806,21878.543717954566
AF3,41.56517337382941,131344.87726911786
AF3,41.57597232768075,95978.05966694618
AF3,41.5867712815321,31497.04612433033
AF3,41.597570235383444,171334.69513850895
AF3,41.60836918923479,40279.46173474945
AF3,41.619168143086135,34111.245087194635
AF3,41.629967096937484,27824.632283540366
AF3,41.64076605078883,3648.225377475087
AF3,41.651565004640176,189925.0294158693
AF3,41.66236395849152,78024.28426223781
AF3,41.67316291234287,118062.22886733837
AF3,41.68396186619421,15189.024574654082
AF3,41.69476082004556,104164.3633378321
AF3,41.7055597738969,424553.3097383578
AF3,41.71635872774824,37617.97585996979
AF3,41.72715768159959,105372.74923377682
AF3,41.737956635450935,172711.58597955838
AF3,41.748755589302284,247010.58727464514
AF3,41.75955454315363,42852.01161251455
AF3,41.770353497004976,210258.8971722478
AF3,41.78115245085632,16639.739077204176
AF3,41.79195140470767,8659.106369939444
AF3,41.80275035855901,118406.14490198198
AF3,41.81354931241036,49997.91825895371
AF3,41.8243482662617,359493.5435309457
AF3,41.83514722011305,101798.73307211524
AF3,41.84594617396439,181226.4552190881
AF3,41.85674512781574,27618.925831965033
AF3,41.867544081667084,63980.84927304481
AF3,41.878343035518434,78771.64369508992
AF3,41.889141989369776,87914.71721421539
AF3,41.899940943221125,107552.09806891668
AF3,41.91073989707247,62591.90447887663
AF3,41.92153885092382,243619.5527599059
AF3,41.93233780477516,86067.61724637446
AF3,41.94313675862651,73789.29541859623
AF3,41.95393571247785,175188.73580326847
AF3,41.9647346663292,63397.65701304381
AF3,41.97553362018054,458431.3858033681
AF3,41.98633257403189,50116.48560580767
AF3,41.997131527883234,46052.793843016756
AF3,42.00793048173458,120382.99918807007
AF3,42.018729435585925,10195.403930241931
AF3,42.02952838943727,15724.090459261884
AF3,42.04032734328862,230216.57187985355
AF3,42.05112629713996,44664.47416782537
AF3,42.06192525099131,47270.048250679916
AF3,42.07272420484265,72415.37407942749
AF3,42.083523158694,19526.693713117787
AF3,42.09432211254534,44740.58060096268
AF3,42.10512106639669,182456.37001438194
AF3,42.11592002024803,17349.125355509274
AF3,42.12671897409938,340784.2425630272
AF3,42.137517927950725,8537.102330906957
AF3,42.148316881802074,145202.05728544033
AF3,42.15911583565342,61121.95528897578
AF3,42.169914789504766,22246.94418125251
AF3,42.18071374335611,78116.1992650279
AF3,42.19151269720746,75395.28531345744
AF3,42.2023116510588,189281.88727642465
AF3,42.21311060491015,174033.50278564825
AF3,42.22390955876149,80288.66014669636
AF3,42.23470851261284,76524.59679460962
AF3,42.24550746646418,13606.437196070101
AF3,42.25630642031553,173316.37268753196
AF3,42.267105374166874,28060.659633806015
AF3,42.277904328018224,164521.59472200536
AF3,42.288703281869566,79652.32213940372
AF3,42.299502235720915,36078.75594564041
AF3,42.31030118957226,180515.09248143501
AF3,42.32110014342361,61226.329204043985
AF3,42.33189909727495,185643.09765520698
AF3,42.34269805112629,7328.846227463452
AF3,42.35349700497764,147450.29016961614
AF3,42.36429595882898,15953.384077860606
AF3,42.37509491268033,731247.3822271655
AF3,42.385893866531674,3160.5711680016075
AF3,42.396692820383024,250897.00704367188
AF3,42.407491774234366,27920.0513649344
AF3,42.418290728085715,44651.5641567511
AF3,42.42908968193706,78039.64032690457
AF3,42.43988863578841,183443.82534881972
AF3,42.45068758963975,482153.8977335002
AF3,42.4614865434911,27990.18730116657
AF3,42.47228549734244,3015.4278081602274
AF3,42.48308445119379,44231.255097343805
AF3,42.49388340504513,43766.049840057596
AF3,42.50468235889648,29570.43997213381
AF3,42.51548131274782,134009.3091111838
AF3,42.52628026659917,14894.556344477765
AF3,42.537079220450515,29139.70507955002
AF3,42.547878174301864,9179.876573160505
AF3,42.55867712815321,22801.415029343345
AF3,42.569476082004556,28127.108205457305
AF3,42.5802750358559,75578.5164205453
AF3,42.59107398970725,89839.96044383237
AF3,42.60187294355859,21629.807951767587
AF3,42.61267189740994,57583.42024623205
AF3,42.62347085126128,37723.772977693814
AF3,42.63426980511263,14860.143182848764
AF3,42.64506875896397,26598.982732116117
AF3,42.655867712815315,167966.6218705879
AF3,42.666666666666664,35066.053902031934
AF3,42.67746562051801,64823.52925595429
AF3,42.688264574369356,6089.874159412998
AF3,42.6990635282207,235853.03355853187
AF3,42.70986248207205,94321.30759786112
AF3,42.72066143592339,18836.781175557815
AF3,42.73146038977474,317375.2812694964
AF3,42.74225934362608,62084.476953155994
AF3,42.75305829747743,161052.25767166872
AF3,42.76385725132877,96038.1154939837
AF3,42.77465620518012,101574.46571328405
AF3,42.785455159031464,46626.20676984519
AF3,42.796254112882814,50349.127423491685
AF3,42.807053066734156,99914.10772662843
AF3,42.817852020585505,7703.116468183362
AF3,42.82865097443685,4897.261179078087
AF3,42.8394499282882,50303.03759773634
AF3,42.85024888213954,154398.51354497802
AF3,42.86104783599089,58550.529038221364
AF3,42.87184678984223,170706.3971325604
AF3,42.88264574369358,78507.5655910131
AF3,42.89344469754492,357213.91796269646
AF3,42.90424365139627,43525.13472885861
AF3,42.91504260524761,17165.818500812533
AF3,42.92584155909896,163048.57795455787
AF3,42.936640512950305,219692.2442365001
AF3,42.947439466801654,56058.94172382679
AF3,42.958238420653,227163.43627322253
AF3,42.96903737450434,98332.37368978735
AF3,42.97983632835569,191295.95065197948
AF3,42.99063528220703,73135.45160179172
AF3,43.00143423605838,228481.30595579246
AF3,43.01223318990972,13571.687505829846
AF3,43.02303214376107,6947.863294986001
AF3,43.03383109761241,35812.702447557014
AF3,43.04463005146376,11052.682854680632
AF3,43.055429005315105,27542.94051506112
AF3,43.066227959166454,6782.058065599505
AF3,43.0770269130178,134514.6208785716
AF3,43.087825866869146,21753.455741818267
AF3,43.09862482072049,15975.471214559142
AF3,43.10942377457184,3359.2955510547467
AF3,43.12022272842318,96398.74586393381
AF3,43.13102168227453,214492.49604651422
AF3,43.14182063612587,36095.73899597029
AF3,43.15261958997722,70286.54734749398
AF3,43.16341854382856,129266.73885118634
AF3,43.17421749767991,45828.45573483044
AF3,43.185016451531254,42702.40401904988
AF3,43.195815405382604,28300.8761885985
AF3,43.206614359233946,18370.949794201297
AF3,43.217413313085295,131663.71568092715
AF3,43.22821226693664,62387.97833710811
AF3,43.23901122078799,28178.67129127852
AF3,43.24981017463933,7504.015533386138
AF3,43.26060912849068,72774.59900973312
AF3,43.27140808234202,34668.89925600013
AF3,43.28220703619337,480597.4812829115
AF3,43.29300599004471,181383.46575373012
AF3,43.303804943896054,42005.23929289318
AF3,43.3146038977474,16319.668413917281
AF3,43.325402851598746,32492.42037400272
AF3,43.336201805450095,14380.574994144426
AF3,43.34700075930144,33741.05338259403
AF3,43.35779971315279,116647.9105363198
AF3,43.36859866700413,2449.966887929521
AF3,43.37939762085548,300100.9622903637
AF3,43.39019657470682,26311.33034688584
AF3,43.40099552855817,8498.826065762589
AF3,43.41179448240951,36661.242734761225
AF3,43.42259343626086,52633.740171608406
AF3,43.4333923901122,66961.3489450912
AF3,43.44419134396355,24490.93853417005
AF3,43.454990297814895,4302.929214366503
AF3,43.465789251666244,2625.2937195153845
AF3,43.47658820551759,91105.17521854807
AF3,43.487387159368936,32081.34895276809
AF3,43.49818611322028,47851.61034317575
AF3,43.50898506707163,136634.96533571617
AF3,43.51978402092297,48832.1034809985
AF3,43.53058297477432,64931.094359941206
AF3,43.54138192862566,19608.130638796632
AF3,43.55218088247701,7479.218293582469
AF3,43.56297983632835,90911.62231957413
AF3,43.5737787901797,111671.82749387829
AF3,43.584577744031044,18698.41939983891
AF3,43.595376697882394,152275.66847192697
AF3,43.606175651733736,192084.87712737604
AF3,43.61697460558508,2682.291073542385
AF3,43.62777355943643,102743.02797429082
AF3,43.63857251328777,229663.62216192446
AF3,43.64937146713912,130774.88330141664
AF3,43.66017042099046,26595.342112079536
AF3,43.67096937484181,257296.92729526857
AF3,43.68176832869315,5752.876504394646
AF3,43.6925672825445,77796.54375980701
AF3,43.703366236395844,44009.013931068876
AF3,43.71416519024719,49080.93515793304
AF3,43.724964144098536,8874.96887232283
AF3,43.735763097949885,53321.463506643384
AF3,43.74656205180123,128735.92881547529
AF3,43.75736100565258,14565.588056268969
AF3,43.76815995950392,13021.534098368591
AF3,43.77895891335527,11769.344002113114
AF3,43.78975786720661,32239.320522254136
AF3,43.80055682105796,31419.15380126141
AF3,43.8113557749093,143941.61554922783
AF3,43.82215472876065,7053.00547679712
AF3,43.83295368261199,4623.003449472312
AF3,43.84375263646334,6355.494349364497
AF3,43.854551590314685,22029.443711832573
AF3,43.865350544166034,30889.240612960657
AF3,43.87614949801738,57763.01889251863
AF3,43.886948451868726,14802.146583830181
AF3,43.89774740572007,17349.997913065068
AF3,43.90854635957142,4867.09185317561
AF3,43.91934531342276,31221.77229731932
AF3,43.9301442672741,19752.897881641187
AF3,43.94094322112545,96946.19238017127
AF3,43.95174217497679,59209.36168216176
AF3,43.96254112882814,17138.352466900786
AF3,43.973340082679485,45017.80920294638
AF3,43.984139036530834,18249.92736706206
AF3,43.99493799038218,55124.17620791129
AF3,44.005736944233526,13056.958098192741
AF3,44.01653589808487,19370.284977359475
AF3,44.02733485193622,39856.35368254832
AF3,44.03813380578756,38234.60916688893
AF3,44.04893275963891,76076.19682220506
AF3,44.05973171349025,27352.52756021963
AF3,44.0705306673416,79103.46991697363
AF3,44.08132962119294,7487.261454656869
AF3,44.09212857504429,245365.80620642216
AF3,44.102927528895634,7808.596685675397
AF3,44.11372648274698,10351.481227981938
AF3,44.124525436598326,44805.75156522745
AF3,44.135324390449675,203104.52977312446
AF3,44.14612334430102,23286.32781700824
AF3,44.15692229815237,19989.896390012625
AF3,44.16772125200371,3009.503254036312
AF3,44.17852020585506,58678.22621729464
AF3,44.1893191597064,146163.89769868331
AF3,44.20011811355775,31454.03561958635
AF3,44.21091706740909,6851.674933911589
AF3,44.22171602126044,284817.47278405586
AF3,44.23251497511178,16058.042680769526
AF3,44.243313928963126,155881.56408944083
AF3,44.254112882814475,152345.00413125657
AF3,44.26491183666582,9774.268781337016
AF3,44.27571079051717,42250.47951599904
AF3,44.28650974436851,3277.290997762893
AF3,44.29730869821986,179484.49779030948
AF3,44.3081076520712,133728.24697778898
AF3,44.31890660592255,56121.56816833108
AF3,44.32970555977389,35202.50200283435
AF3,44.34050451362524,174155.88987377624
AF3,44.35130346747658,91436.33946503165
AF3,44.36210242132793,6609.189724693847
AF3,44.372901375179275,138984.24990407
AF3,44.383700329030624,4429.519722042443
AF3,44.39449928288197,133530.4194590052
AF3,44.405298236733316,55714.884243794055
AF3,44.41609719058466,71525.15724226923
AF3,44.42689614443601,303132.24930195324
AF3,44.43769509828735,89562.15210130664
AF3,44.4484940521387,88906.57605518539
AF3,44.45929300599004,53712.45492902876
AF3,44.47009195984139,34020.5139849113
AF3,44.48089091369273,71621.59396129914
AF3,44.49168986754408,31504.46525366574
AF3,44.502488821395424,88099.01277031377
AF3,44.51328777524677,95589.44577316537
AF3,44.524086729098116,38909.0577400847
AF3,44.534885682949465,159504.5204212663
AF3,44.54568463680081,69535.6407068541
AF3,44.55648359065215,16811.811121258732
AF3,44.5672825445035,128295.25132788553
AF3,44.57808149835484,107698.40063854215
AF3,44.58888045220619,2434.4912974992935
AF3,44.59967940605753,116979.51294426137
AF3,44.61047835990888,78509.72138546826
AF3,44.621277313760224,274125.7547844928
AF3,44.63207626761157,4833.6924844310815
AF3,44.642875221462916,128901.82323994218
AF3,44.653674175314265,94457.60051838034
AF3,44.66447312916561,38694.80689387221
AF3,44.67527208301696,82089.89369618645
AF3,44.6860710368683,38318.989337862375
AF3,44.69686999071965,181440.59241179682
AF3,44.70766894457099,93250.97715039362
AF3,44.71846789842234,71910.00263186857
AF3,44.72926685227368,26927.52433741026
AF3,44.74006580612503,6009.992392549502
AF3,44.75086475997637,19162.010666679296
AF3,44.76166371382772,17710.929122372294
AF3,44.772462667679065,12175.351106822483
AF3,44.783261621530414,52821.839069314585
AF3,44.79406057538176,712.2393846685981
AF3,44.804859529233106,49240.1487886774
AF3,44.81565848308445,67738.14197313714
AF3,44.8264574369358,122380.60590789102
AF3,44.83725639078714,115774.19329678577
AF3,44.84805534463849,50038.4630401742
AF3,44.85885429848983,16709.78826477063
AF3,44.86965325234117,68539.2727244855
AF3,44.88045220619252,87735.95614872406
AF3,44.891251160043865,29359.133160135443
AF3,44.902050113895214,82903.47751299477
AF3,44.912849067746556,31674.70327723693
AF3,44.923648021597906,93398.18040580464
AF3,44.93444697544925,82346.74370514032
AF3,44.9452459293006,6135.871107457439
AF3,44.95604488315194,9438.787592815159
AF3,44.96684383700329,3861.791675688593
AF3,44.97764279085463,36694.79822447272
AF3,44.98844174470598,53439.40295596168
AF3,44.99924069855732,42982.84960584086
AF3,45.01003965240867,68519.19246835414
AF3,45.020838606260014,4699.293584157564
AF3,45.03163756011136,37074.99743002294
AF3,45.042436513962706,13535.321323122305
AF3,45.053235467814055,114792.12599479938
AF3,45.0640344216654,2529.856971008689
AF3,45.07483337551675,72179.88713818
AF3,45.08563232936809,106616.41108086256
AF3,45.09643128321944,56398.94337602387
AF3,45.10723023707078,2156.5008953529396
AF3,45.11802919092213,2373.0782153416963
AF3,45.12882814477347,29960.601306186963
AF3,45.13962709862482,62299.65230623148
AF3,45.15042605247616,55470.30719520925
AF3,45.16122500632751,20544.1500705922
AF3,45.172023960178855,1237.1016831883856
AF3,45.1828229140302,21675.59250594933
AF3,45.19362186788155,45831.36817394283
AF3,45.20442082173289,24057.753396160926
AF3,45.21521977558424,168130.32728512268
AF3,45.22601872943558,88435.8592889383
AF3,45.23681768328693,126650.76549357141
AF3,45.24761663713827,32686.251135958795
AF3,45.25841559098962,49643.1541738873
AF3,45.26921454484096,170209.47774764168
AF3,45.28001349869231,83766.03281712423
AF3,45.290812452543655,89821.1783586589
AF3,45.301611406395004,115957.10547860386
AF3,45.312410360246346,7897.270025451424
AF3,45.323209314097696,31057.787356924226
AF3,45.33400826794904,37727.31154862448
AF3,45.34480722180039,17140.730650867292
AF3,45.35560617565173,185977.77889851204
AF3,45.36640512950308,104367.96403196137
AF3,45.37720408335442,18139.29826737559
AF3,45.38800303720577,38533.57099315706
AF3,45.39880199105711,5615.0294103049155
AF3,45.40960094490846,98528.25556085611
AF3,45.420399898759804,15657.363779327854
AF3,45.43119885261115,12205.390296859932
AF3,45.441997806462496,10887.715508965051
AF3,45.452796760313845,4722.541249986796
AF3,45.46359571416519,47421.37011574354
AF3,45.47439466801654,7202.370788667332
AF3,45.48519362186788,19439.639544538455
AF3,45.49599257571923,41576.96609187501
AF3,45.50679152957057,1531.7676544457092
AF3,45.51759048342191,14296.424474656433
AF3,45.52838943727326,86526.18623009358
AF3,45.539188391124604,55272.97264197982
AF3,45.54998734497595,63185.33891982772
AF3,45.560786298827296,10681.613834200272
AF3,45.571585252678645,82045.35809483129
AF3,45.58238420652999,7145.729612506092
AF3,45.59318316038134,8510.859436639139
AF3,45.60398211423268,204401.1095183919
AF3,45.61478106808403,24150.755455911625
AF3,45.62558002193537,35631.79809169158
AF3,45.63637897578672,19612.120496759122
AF3,45.64717792963806,47684.49944028987
AF3,45.65797688348941,66423.00596125916
AF3,45.66877583734075,11109.88959715798
AF3,45.6795747911921,55197.255781336244
AF3,45.690373745043445,75587.52738499503
AF3,45.701172698894794,25455.03644465147
AF3,45.711971652746136,5106.240513107531
AF3,45.722770606597486,18709.399532754083
AF3,45.73356956044883,17749.969191323115
AF3,45.74436851430018,54861.76162807498
AF3,45.75516746815152,11757.057633755681
AF3,45.76596642200287,33811.81283700768
AF3,45.77676537585421,56834.17132428298
AF3,45.78756432970556,76608.91930902252
AF3,45.7983632835569,155363.2922060314
AF3,45.80916223740825,114637.31413310514
AF3,45.819961191259594,18295.64571371254
AF3,45.830760145110936,10765.46777923118
AF3,45.841559098962286,156360.56741972917
AF3,45.85235805281363,12246.972408220341
AF3,45.86315700666498,30171.171163339775
AF3,45.87395596051632,28239.440046970423
AF3,45.88475491436767,11580.66808495417
AF3,45.89555386821901,7511.888198106582
AF3,45.90635282207036,147809.1746390384
AF3,45.9171517759217,65767.15442832546
AF3,45.92795072977305,15601.353955981958
AF3,45.938749683624394,84731.57486744795
AF3,45.94954863747574,28032.765155635356
AF3,45.960347591327086,154108.48342593745
AF3,45.971146545178435,3563.228451647608
AF3,45.98194549902978,62513.586317386755
AF3,45.99274445288113,16639.008477783373
AF3,46.00354340673247,45328.413496374786
AF3,46.01434236058382,18894.43775893629
AF3,46.02514131443516,55539.39523733451
AF3,46.03594026828651,22125.120463950083
AF3,46.04673922213785,75952.71056250093
AF3,46.0575381759892,30591.306759678035
AF3,46.06833712984054,12824.156560002806
AF3,46.07913608369189,16787.282357331373
AF3,46.089935037543235,12065.204466810608
AF3,46.100733991394584,24230.370891749662
AF3,46.111532945245926,685.5543353994432
AF3,46.122331899097276,22964.703805767953
AF3,46.13313085294862,44492.660812298
AF3,46.14392980679996,7994.073977247933
AF3,46.15472876065131,8572.499714216472
AF3,46.16552771450265,76890.14144656647
AF3,46.176326668354,14808.257962910764
AF3,46.18712562220534,17053.467291669534
AF3,46.19792457605669,21527.960652915015
AF3,46.208723529908035,55461.03312410243
AF3,46.219522483759384,7271.5109506496165
AF3,46.230321437610726,15836.95357568354
AF3,46.241120391462076,1099.1900712675447
AF3,46.25191934531342,35579.76439881996
AF3,46.26271829916477,36376.168821875224
AF3,46.27351725301611,53999.08013823246
AF3,46.28431620686746,22353.114313841765
AF3,46.2951151607188,32789.63353421523
AF3,46.30591411457015,58915.47975669497
AF3,46.31671306842149,29201.014615119482
AF3,46.32751202227284,7290.089986925431
AF3,46.338310976124184,68696.96299862006
AF3,46.34910992997553,16117.209694445655
AF3,46.359908883826876,44178.50023823841
AF3,46.370707837678225,98313.19012248068
AF3,46.38150679152957,7914.090594064652
AF3,46.39230574538092,21163.79063780392
AF3,46.40310469923226,21550.966930426253
AF3,46.41390365308361,119309.82153992126
AF3,46.42470260693495,29649.388286451973
AF3,46.4355015607863,3169.1433264156044
AF3,46.44630051463764,39557.559326818984
AF3,46.457099468488984,82252.53062145729
AF3,46.46789842234033,9997.880681426564
AF3,46.478697376191676,42506.19371942133
AF3,46.489496330043025,13185.282743231415
AF3,46.50029528389437,27123.89341042446
AF3,46.511094237745716,96.22045469180054
AF3,46.52189319159706,20712.67272373318
AF3,46.53269214544841,74067.98119856161
AF3,46.54349109929975,4196.918489098627
AF3,46.5542900531511,22734.596464708367
AF3,46.56508900700244,59170.50940332567
AF3,46.57588796085379,15446.89809757671
AF3,46.58668691470513,97770.92800205633
AF3,46.59748586855648,9537.34818264502
AF3,46.608284822407825,38846.12679342343
AF3,46.619083776259174,46358.2471007668
AF3,46.629882730110516,126107.54192805965
AF3,46.640681683961866,13553.537459828662
AF3,46.65148063781321,73134.72756707318
AF3,46.66227959166456,41073.50871324471
AF3,46.6730785455159,11585.802386674122
AF3,46.68387749936725,4677.964707903898
AF3,46.69467645321859,24062.357041271975
AF3,46.70547540706994,22369.488294446848
AF3,46.71627436092128,29501.72387237928
AF3,46.72707331477263,11653.50804528367
AF3,46.737872268623974,8139.271480419405
AF3,46.74867122247532,51115.40402773668
AF3,46.759470176326666,45162.014614050866
AF3,46.77026913017801,40974.53305755757
AF3,46.78106808402936,84857.41113941379
AF3,46.7918670378807,12226.797133932603
AF3,46.80266599173205,6613.8687949995365
AF3,46.81346494558339,5442.210668787964
AF3,46.82426389943474,23079.67861562379
AF3,46.83506285328608,41045.543787622126
AF3,46.84586180713743,4008.54671423465
AF3,46.856660760988774,18595.706669641153
AF3,46.86745971484012,42956.27108791457
AF3,46.878258668691466,4986.31226732166
AF3,46.889057622542815,421.533163924539
AF3,46.89985657639416,5940.4478723703005
AF3,46.910655530245506,3946.8579760084494
AF3,46.92145448409685,6277.927041091387
AF3,46.9322534379482,8590.909003635474
AF3,46.94305239179954,11025.9866977088
AF3,46.95385134565089,4796.077903655132
AF3,46.96465029950223,107934.63355951261
AF3,46.97544925335358,35317.55242908372
AF3,46.98624820720492,18966.36809014391
AF3,46.99704716105627,71862.49274718112
AF3,47.007846114907615,11000.511903202494
AF3,47.018645068758964,34587.998638510144
AF3,47.029444022610306,869.9178395032006
AF3,47.040242976461656,51458.584254386995
AF3,47.051041930313,56848.56931415366
AF3,47.06184088416435,28456.449970107376
AF3,47.07263983801569,14102.019703709317
AF3,47.08343879186703,17062.42200248646
AF3,47.09423774571838,1012.9833483921353
AF3,47.10503669956972,28514.570994065904
AF3,47.11583565342107,30704.489844698208
AF3,47.126634607272415,32010.303173819342
AF3,47.137433561123764,2346.659709563538
AF3,47.148232514975106,5571.596818988998
AF3,47.159031468826456,24778.000883222012
AF3,47.1698304226778,11892.460401723572
AF3,47.18062937652915,18126.78310560242
AF3,47.19142833038049,6457.989414759783
AF3,47.20222728423184,51633.13123307637
AF3,47.21302623808318,24465.190020621896
